zaehler_id,kunde_id,kundentyp,vertragsleistung_kw,monat,monat_idx,arbeitstage,feiertage_im_monat,mittlere_temperatur_c,heiztage,produktionsplan_index,wartung_aktiv,vormonat_verbrauch_kwh,letzte_3_monate_durchschnitt_kwh,vorjahr_monat_verbrauch_kwh,verbrauch_kwh
ZL-00573,KD-799438,Industrie,236,07.2024,7,23,0,19.5,0,,0,22795.0,26923.0,,27225.0
ZL-00573,KD-799438,Industrie,236,2024-08,8,22,0,18.1,0,0.71,0,27225.0,27863.333333333332,,17914.0
ZL-00573,KD-799438,Industrie,236,2024-09,9,21,0,14.0,75,0.784,0,17914.0,22644.666666666668,,20241.0
ZL-00573,KD-799438,Industrie,236,10/2024,10,23,1,10.8,155,0.776,0,20241.0,21793.333333333332,,20405.0
ZL-00573,KD-799438,Industrie,236,2024-11,11,21,1,,372,0.988,0,20405.0,19520.0,,26204.0
ZL-00573,KD-799438,Industrie,236,12/2024,12,22,2,,375,1.017,0,26204.0,22283.333333333332,,27975.0
ZL-00573,KD-799438,Industrie,236,01.2025,1,23,1,0.6,410,1.135,0,27975.0,24861.333333333332,27493.0,31544.0
ZL-00573,KD-799438,Industrie,236,02/2025,2,20,0,,342,1.041,0,31544.0,28574.333333333332,26417.0,26456.0
ZL-00573,KD-799438,Industrie,236,03/2025,3,21,0,7.8,230,1.073,0,26456.0,28658.333333333332,25274.0,25092.0
ZL-00573,KD-799438,Industrie,236,04/2025,4,22,1,13.9,77,1.135,1,25092.0,27697.333333333332,24404.0,20340.0
ZL-00573,KD-799438,Industrie,236,05/2025,5,22,1,14.9,52,1.214,0,20340.0,23962.666666666668,33570.0,27344.0
ZL-00573,KD-799438,Industrie,236,06/2025,6,21,0,17.2,0,1.043,1,27344.0,24258.666666666668,22795.0,14850.0
ZL-00573,KD-799438,Industrie,236,2025-07,7,23,0,18.2,0,0.855,0,14850.0,20844.666666666668,27225.0,26190.0
ZL-00573,KD-799438,Industrie,236,08.2025,8,21,0,17.4,0,0.888,0,26190.0,22794.666666666668,17914.0,23.585 MWh
ZL-00573,KD-799438,Industrie,236,09/2025,9,22,0,16.4,15,0.898,1,23585.0,21541.666666666668,20241.0,18494.0
ZL-00573,KD-799438,Industrie,236,10/2025,10,23,1,11.0,150,0.761,1,18494.0,22756.333333333332,20405.0,16255.0
ZL-00573,KD-799438,Industrie,236,11.2025,11,20,1,6.6,260,0.905,0,16255.0,19444.666666666668,26204.0,20456.0
ZL-00573,KD-799438,Industrie,236,2025-12,12,23,2,2.0,375,0.986,0,20456.0,18401.666666666668,27975.0,21767.0
ZL-00574,KD-965264,Industrie,370,01/2024,1,23,1,1.1,398,1.219,1,,18355.5,,65844.0
ZL-00574,KD-965264,Industrie,370,02/2024,2,21,0,2.3,368,1.138,0,65844.0,43150.0,,90071.0
ZL-00574,KD-965264,Industrie,370,03.2024,3,21,0,6.6,260,1.283,0,90071.0,77957.5,,97271.0
ZL-00574,KD-965264,Industrie,370,04/2024,4,22,1,11.4,140,1.07,0,97271.0,84395.33333333333,,84211.0
ZL-00574,KD-965264,Industrie,370,05/2024,5,23,1,12.2,120,1.119,0,84211.0,90517.66666666667,,88046.0
ZL-00574,KD-965264,Industrie,370,06.2024,6,20,0,17.9,0,0.889,1,88046.0,89842.66666666667,,38838.0
ZL-00574,KD-965264,Industrie,370,2024-07,7,23,0,17.1,0,0.974,0,38838.0,70365.0,,92203.0
ZL-00574,KD-965264,Industrie,370,08/2024,8,22,0,20.1,0,0.839,0,92203.0,73029.0,,69265.0
ZL-00574,KD-965264,Industrie,370,09.2024,9,21,0,15.5,38,0.824,0,69265.0,66768.66666666667,,64549.0
ZL-00574,KD-965264,Industrie,370,2024-10,10,23,1,10.9,152,0.927,0,64549.0,75339.0,,64.499 MWh
ZL-00574,KD-965264,Industrie,370,2024-11,11,21,1,5.9,278,0.99,0,64499.0,66104.33333333333,,73375.0
ZL-00574,KD-965264,Industrie,370,2024-12,12,22,2,2.2,370,1.024,0,73375.0,67474.33333333333,,85901.0
ZL-00574,KD-965264,Industrie,370,2025-01,1,23,1,2.6,360,1.22,0,85901.0,74591.66666666667,65844.0,120602.0
ZL-00574,KD-965264,Industrie,370,2025-02,2,20,0,3.5,338,1.135,0,120602.0,93292.66666666667,90071.0,90702.0
ZL-00574,KD-965264,Industrie,370,2025-03,3,21,0,7.3,242,1.176,0,90702.0,99068.33333333333,97271.0,85422.0
ZL-00574,KD-965264,Industrie,370,2025-04,4,22,1,8.0,225,1.151,1,85422.0,98908.66666666667,84211.0,68096.0
ZL-00574,KD-965264,Industrie,370,05/2025,5,22,1,14.9,52,1.131,0,68096.0,81406.66666666667,88046.0,91513.0
ZL-00574,KD-965264,Industrie,370,06.2025,6,21,0,13.4,90,1.002,0,91513.0,81677.0,38838.0,80809.0
ZL-00574,KD-965264,Industrie,370,07.2025,7,23,0,15.8,30,0.843,0,80809.0,80139.33333333333,92203.0,66552.0
ZL-00574,KD-965264,Industrie,370,08/2025,8,21,0,20.7,0,0.9,0,66552.0,79624.66666666667,69265.0,67886.0
ZL-00574,KD-965264,Industrie,370,2025-09,9,22,0,12.8,105,0.727,0,67886.0,71749.0,64549.0,52215.0
ZL-00574,KD-965264,Industrie,370,2025-10,10,23,1,10.7,158,0.939,0,52215.0,62217.666666666664,64499.0,74636.0
ZL-00574,KD-965264,Industrie,370,2025-11,11,20,1,8.1,222,1.019,0,74636.0,64912.333333333336,73375.0,81877.0
ZL-00574,KD-965264,Industrie,370,2025-12,12,23,2,2.9,352,0.961,0,81877.0,69576.0,85901.0,81484.0
ZL-00575,KD-675581,Kommunal,88,01.2024,1,23,1,1.6,385,1.033,0,,78256.5,,17356.0
ZL-00575,KD-675581,Kommunal,88,02/2024,2,21,0,1.9,378,0.974,0,17356.0,49616.5,,63172.01330416893
ZL-00575,KD-675581,Behoerde,88,03.2024,3,21,0,6.2,270,1.146,0,63172.01330416893,40264.00665208447,,21488.0
ZL-00575,KD-675581,Kommunal,88,2024-04,4,22,1,9.1,198,1.161,0,21488.0,34005.33776805631,,17475.0
ZL-00575,KD-675581,Kommunal,88,05.2024,5,23,1,13.3,92,1.102,0,17475.0,34045.00443472298,,22.325 MWh
ZL-00575,KD-675581,Kommunal,88,2024-06,6,20,0,17.1,0,1.022,0,22325.0,20429.333333333332,,18316.0
ZL-00575,KD-675581,Kommunal,88,07/2024,7,23,0,19.3,0,0.904,0,18316.0,19372.0,,17377.0
ZL-00575,KD-675581,Kommunal,88,2024-08,8,22,0,,0,0.943,0,17377.0,19339.333333333332,,15785.0
ZL-00575,KD-675581,kommunal,88,2024-09,9,21,0,11.6,135,0.773,0,15785.0,17159.333333333332,,11293.0
ZL-00575,KD-675581,Kommunal,88,2024-10,10,23,1,13.3,92,0.795,0,11293.0,14818.333333333334,,13455.0
ZL-00575,KD-675581,Kommunal,88,11/2024,11,21,1,7.4,240,0.817,0,13455.0,13511.0,,16778.0
ZL-00575,KD-675581,Kommunal,88,2024-12,12,22,2,1.7,382,0.947,0,16778.0,13842.0,,17568.0
ZL-00575,KD-675581,Kommunal,88,01/2025,1,23,1,2.5,362,0.983,0,17568.0,15933.666666666666,17356.0,21595.0
ZL-00575,KD-675581,Kommunal,88,02/2025,2,20,0,1.5,388,0.947,0,21595.0,18647.0,63172.01330416893,15779.0
ZL-00575,KD-675581,Kommunal,88,03.2025,3,21,0,6.5,262,1.092,0,15779.0,18314.0,21488.0,17861.0
ZL-00575,KD-675581,Kommunal,88,04.2025,4,22,1,7.1,248,1.195,0,17861.0,18411.666666666668,17475.0,21814.0
ZL-00575,KD-675581,KOMMUNAL,88,05/2025,5,22,1,14.4,65,1.098,0,21814.0,18484.666666666668,22325.0,22212.0
ZL-00575,KD-675581,Kommunal,88,06/2025,6,21,0,16.6,10,1.05,0,22212.0,20629.0,18316.0,18935.0
ZL-00575,KD-675581,Kommunal,88,07.2025,7,23,0,19.3,0,0.967,0,18935.0,20987.0,17377.0,16108.0
ZL-00575,KD-675581,Kommunal,88,2025-08,8,21,0,21.6,0,0.844,0,16108.0,19085.0,15785.0,13351.0
ZL-00575,KD-675581,Kommunal,88,2025-09,9,22,0,15.0,50,0.832,0,13351.0,16131.333333333334,11293.0,12899.0
ZL-00575,KD-675581,Kommunal,88,10.2025,10,23,1,10.3,167,0.813,0,12899.0,14119.333333333334,13455.0,17598.0
ZL-00575,KD-675581,Kommunal,88,11/2025,11,20,1,5.3,292,0.945,0,17598.0,14616.0,16778.0,16335.0
ZL-00575,KD-675581,Kommunal,88,2025-12,12,23,2,-0.1,428,1.229,0,16335.0,15610.666666666666,17568.0,24642.0
ZL-00576,KD-178781,Gewerbe,178,2024-01,1,23,1,1.6,385,,0,,16966.5,,24313.0
ZL-00576,KD-178781,Gewerbe,178,02/2024,2,21,0,2.8,355,1.21,0,24313.0,20324.0,,26132.0
ZL-00576,KD-178781,Gewerbe,178,2024-03,3,21,0,6.1,272,1.107,0,26132.0,25222.5,,22122.0
ZL-00576,KD-178781,Gewerbe,178,04.2024,4,22,1,11.4,140,1.246,0,22122.0,24189.0,,21985.0
ZL-00576,KD-178781,Gewerbe,178,05/2024,5,23,1,15.4,40,1.104,0,21985.0,23413.0,,25529.0
ZL-00576,KD-178781,Gewerbe,178,06.2024,6,20,0,17.1,0,,0,25529.0,23212.0,,3873.0621499520453
ZL-00576,KD-178781,Gewerbe,178,07/2024,7,23,0,19.9,0,0.906,0,3873.0621499520453,17129.02071665068,,18515.0
ZL-00576,KD-178781,Gewerbekunde,178,08.2024,8,22,0,22.3,0,0.927,0,18515.0,15972.354049984016,,16413.0
ZL-00576,KD-178781,Gewerbe,178,2024-09,9,21,0,13.8,80,0.985,0,16413.0,12933.68738331735,,19979.0
ZL-00576,KD-178781,Gewerbe,178,10.2024,10,23,1,12.2,120,0.935,0,19979.0,18302.333333333332,,22339.0
ZL-00576,KD-178781,Gewerbe,178,11.2024,11,21,1,6.1,272,0.889,0,22339.0,19577.0,,17352.0
ZL-00576,KD-178781,Gewerbe,178,2024-12,12,22,2,3.6,335,1.039,0,17352.0,19890.0,,22198.0
ZL-00576,KD-178781,Gewerbe,178,01.2025,1,23,1,-0.2,430,1.203,0,22198.0,20629.666666666668,24313.0,25137.0
ZL-00576,KD-178781,Gewerbe,178,02/2025,2,20,0,2.3,368,1.167,0,25137.0,21562.333333333332,26132.0,24346.0
ZL-00576,KD-178781,Gewerbe,178,03.2025,3,21,0,5.0,300,,0,24346.0,23893.666666666668,22122.0,25472.0
ZL-00576,KD-178781,Gewerbe,178,04/2025,4,22,1,7.3,242,1.017,0,25472.0,24985.0,21985.0,22028.0
ZL-00576,KD-178781,Gewerbe,178,05/2025,5,22,1,16.1,22,1.173,0,22028.0,23948.666666666668,25529.0,23109.0
ZL-00576,KD-178781,Gewerbe,178,06/2025,6,21,0,16.3,17,0.99,0,23109.0,23536.333333333332,3873.0621499520453,21700.0
ZL-00576,KD-178781,Gewerbe,178,07.2025,7,23,0,17.7,0,0.868,0,21700.0,22279.0,18515.0,21057.0
ZL-00576,KD-178781,Gewerbe,178,08/2025,8,21,0,18.1,0,0.929,0,21057.0,21955.333333333332,16413.0,18779.0
ZL-00576,KD-178781,Gewerbe,178,2025-09,9,22,0,17.7,0,0.912,0,18779.0,20512.0,19979.0,20422.0
ZL-00576,KD-178781,Gewerbe,178,2025-10,10,23,1,13.0,100,0.796,0,20422.0,20086.0,22339.0,19929.0
ZL-00576,KD-178781,Gewerbe,178,11/2025,11,20,1,5.7,282,0.865,0,19929.0,19710.0,17352.0,16483.0
ZL-00576,KD-178781,Gewerbe,178,12/2025,12,23,2,3.3,342,1.045,0,16483.0,18944.666666666668,22198.0,21266.0
ZL-00577,KD-291475,Industrie,302,01.2024,1,23,1,-0.6,440,1.172,0,,18206.0,,96429.0
ZL-00577,KD-291475,Industrie,302,2024-02,2,21,0,2.8,355,1.104,0,96429.0,56456.0,,91969.0
ZL-00577,KD-291475,Industrie,302,03/2024,3,21,0,5.4,290,1.133,0,91969.0,94199.0,,62885.0
ZL-00577,KD-291475,Industrie,302,04.2024,4,22,1,10.7,158,1.075,0,62885.0,83761.0,,90022.0
ZL-00577,KD-291475,Industrie,302,2024-05,5,23,1,11.9,127,1.174,0,90022.0,81625.33333333333,,87966.0
ZL-00577,KD-291475,Industrie,302,06.2024,6,20,0,16.1,22,1.053,0,87966.0,80291.0,,75.443 MWh
ZL-00577,KD-291475,Industrie,302,07.2024,7,23,0,19.3,0,0.836,0,75443.0,84477.0,,54445.0
ZL-00577,KD-291475,Industrie,302,08.2024,8,22,0,19.3,0,1.003,0,54445.0,72618.0,,67998.0
ZL-00577,KD-291475,Industrie,302,2024-09,9,21,0,12.8,105,,0,67998.0,65962.0,,84742.0
ZL-00577,KD-291475,Industrie,302,10.2024,10,23,1,9.5,188,0.726,0,84742.0,69061.66666666667,,60367.0
ZL-00577,KD-291475,Industrie,302,2024-11,11,21,1,,260,0.953,0,60367.0,71035.66666666667,,64238.0
ZL-00577,KD-291475,Industrie,302,2024-12,12,22,2,2.5,362,0.876,0,64238.0,69782.33333333333,,63557.0
ZL-00577,KD-291475,Industrie,302,01/2025,1,23,1,2.0,375,1.051,0,63557.0,62720.666666666664,96429.0,76520.0
ZL-00577,KD-291475,Industrie,302,2025-02,2,20,0,2.3,368,1.013,0,76520.0,68105.0,91969.0,58497.0
ZL-00577,KD-291475,Industrie,302,2025-03,3,21,0,4.4,315,1.268,0,58497.0,66191.33333333333,62885.0,89017.0
ZL-00577,KD-291475,Industrie,302,2025-04,4,22,1,9.5,188,1.1,0,89017.0,74678.0,90022.0,78510.0
ZL-00577,KD-291475,Industrie,302,05.2025,5,22,1,14.8,55,1.156,0,78510.0,75341.33333333333,87966.0,79854.0
ZL-00577,KD-291475,Industrie,302,2025-06,6,21,0,15.5,38,1.014,0,79854.0,82460.33333333333,75443.0,60.365 MWh
ZL-00577,KD-291475,Industrie,302,07/2025,7,23,0,17.3,0,1.061,0,60365.0,72909.66666666667,54445.0,77616.0
ZL-00577,KD-291475,Industrie,302,08/2025,8,21,0,18.5,0,0.773,0,77616.0,72611.66666666667,67998.0,53971.0
ZL-00577,KD-291475,Industrie,302,2025-09,9,22,0,15.4,40,0.675,0,53971.0,63984.0,84742.0,51405.0
ZL-00577,KD-291475,Industrie,302,10/2025,10,23,1,8.2,220,0.824,0,51405.0,60997.333333333336,60367.0,63596.0
ZL-00577,KD-291475,Industrie,302,2025-11,11,20,1,5.6,285,0.895,0,63596.0,56324.0,64238.0,50054.0
ZL-00577,KD-291475,Industrie,302,12/2025,12,23,2,2.8,355,0.873,0,50054.0,55018.333333333336,63557.0,64920.0
ZL-00578,KD-260196,Gewerbe,61,2024-01,1,23,1,2.1,372,1.109,0,,56825.0,,12520.0
ZL-00578,KD-260196,Gewerbe,61,02.2024,2,21,0,0.5,412,1.16,0,12520.0,31287.0,,10372.0
ZL-00578,KD-260196,Gewerbe,61,03.2024,3,21,0,6.6,260,1.257,0,10372.0,11446.0,,9350.0
ZL-00578,KD-260196,Gewerbe,61,04.2024,4,22,1,11.5,138,,0,9350.0,10747.333333333334,,11077.0
ZL-00578,KD-260196,Gewerbe,61,05/2024,5,23,1,14.9,52,1.035,0,11077.0,10266.333333333334,,9694.0
ZL-00578,KD-260196,Gewerbe,61,06/2024,6,20,0,16.4,15,0.907,0,9694.0,10040.333333333334,,8685.0
ZL-00578,KD-260196,Gewerbe,61,07.2024,7,23,0,15.4,40,0.788,0,8685.0,9818.666666666666,,8382.0
ZL-00578,KD-260196,Gewerbe,61,08/2024,8,22,0,19.3,0,0.854,0,8382.0,8920.333333333334,,9630.0
ZL-00578,KD-260196,Gewerbe,61,09.2024,9,21,0,17.4,0,0.833,1,9630.0,8899.0,,5.426 MWh
ZL-00578,KD-260196,Gewerbe,61,2024-10,10,23,1,12.2,120,,1,5426.0,7812.666666666667,,8015.0
ZL-00578,KD-260196,Gewerbe,61,11.2024,11,21,1,7.1,248,0.795,0,8015.0,7690.333333333333,,9043.0
ZL-00578,KD-260196,Gewerbekunde,61,2024-12,12,22,2,2.3,368,1.011,0,9043.0,7494.666666666667,,10636.0
ZL-00578,KD-260196,Gewerbe,61,2025-01,1,23,1,2.3,368,1.117,0,10636.0,9231.333333333334,12520.0,12603.0
ZL-00578,KD-260196,Gewerbe,61,2025-02,2,20,0,2.5,362,1.078,0,12603.0,10760.666666666666,10372.0,10661.0
ZL-00578,KD-260196,Gewerbe,61,03/2025,3,21,0,3.4,340,1.195,0,10661.0,11300.0,9350.0,12043.0
ZL-00578,KD-260196,Gewerbe,61,04/2025,4,22,1,11.3,142,1.111,0,12043.0,11769.0,11077.0,9751.0
ZL-00578,KD-260196,Gewerbe,61,05/2025,5,22,1,12.7,108,1.17,0,9751.0,10818.333333333334,9694.0,11008.0
ZL-00578,KD-260196,Gewerbe,61,06.2025,6,21,0,17.1,0,1.115,0,11008.0,10934.0,8685.0,9859.0
ZL-00578,KD-260196,Gewerbe,61,07.2025,7,23,0,20.1,0,0.927,0,9859.0,10206.0,8382.0,10165.0
ZL-00578,KD-260196,Gewerbe,61,2025-08,8,21,0,17.9,0,0.939,0,10165.0,10344.0,9630.0,8962.0
ZL-00578,KD-260196,gewerbe,61,09/2025,9,22,0,13.5,88,0.742,0,8962.0,9662.0,5426.0,7267.0
ZL-00578,KD-260196,Gewerbe,61,2025-10,10,23,1,11.7,133,0.832,0,7267.0,8798.0,8015.0,22948.931701243542
ZL-00578,KD-260196,Gewerbe,61,2025-11,11,20,1,4.3,318,0.954,0,22948.931701243542,13059.31056708118,9043.0,8158.0
ZL-00578,KD-260196,Gewerbe,61,12/2025,12,23,2,1.7,382,0.964,0,8158.0,12791.31056708118,10636.0,9446.0
ZL-00579,KD-326507,Gewerbe,34,01/2024,1,23,1,2.7,358,1.053,0,,15553.465850621771,,6417.0
ZL-00579,KD-326507,Gewerbe,34,2024-02,2,21,0,4.4,315,1.052,0,6417.0,7287.5,,4752.0
ZL-00579,KD-326507,Gewerbe,34,03.2024,3,21,0,3.3,342,1.289,0,4752.0,5584.5,,5413.0
ZL-00579,KD-326507,Gewerbe,34,04/2024,4,22,1,9.7,183,1.053,0,5413.0,5527.333333333333,,5068.0
ZL-00579,KD-326507,Gewerbe,34,05.2024,5,23,1,15.9,27,1.137,0,5068.0,5077.666666666667,,5666.0
ZL-00579,KD-326507,Gewerbe,34,06.2024,6,20,0,16.4,15,0.96,0,5666.0,5382.333333333333,,3987.0
ZL-00579,KD-326507,Gewerbe,34,2024-07,7,23,0,20.2,0,0.975,0,3987.0,4907.0,,5406.0
ZL-00579,KD-326507,Gewerbe,34,2024-08,8,22,0,,0,0.82,0,5406.0,5019.666666666667,,4241.0
ZL-00579,KD-326507,Gewerbe,34,09/2024,9,21,0,14.1,73,0.822,0,4241.0,4544.666666666667,,3432.0
ZL-00579,KD-326507,Gewerbe,34,2024-10,10,23,1,11.6,135,0.902,0,3432.0,4359.666666666667,,4102.0
ZL-00579,KD-326507,Gewerbe,34,11.2024,11,21,1,6.7,258,0.974,0,4102.0,3925.0,,3823.0
ZL-00579,KD-326507,Gewerbe,34,2024-12,12,22,2,3.4,340,1.07,0,3823.0,3785.6666666666665,,7057.0
ZL-00579,KD-326507,Gewerbe,34,2025-01,1,23,1,-1.4,460,1.077,0,7057.0,4994.0,6417.0,5164.0
ZL-00579,KD-326507,Gewerbe,34,2025-02,2,20,0,3.9,328,1.216,0,5164.0,5348.0,4752.0,5336.0
ZL-00579,KD-326507,Gewerbe,34,03/2025,3,21,0,7.0,250,1.169,0,5336.0,5852.333333333333,5413.0,5081.0
ZL-00579,KD-326507,Gewerbe,34,2025-04,4,22,1,8.3,217,1.118,0,5081.0,5193.666666666667,5068.0,13126.85057593902
ZL-00579,KD-326507,Gewerbe,34,05/2025,5,22,1,13.8,80,1.143,0,13126.85057593902,7847.950191979672,5666.0,6050.0
ZL-00579,KD-326507,Gewerbe,34,2025-06,6,21,0,18.3,0,1.009,0,6050.0,8085.950191979672,3987.0,4668.0
ZL-00579,KD-326507,Gewerbe,34,07/2025,7,23,0,17.4,0,0.944,0,4668.0,7948.283525313006,5406.0,4446.0
ZL-00579,KD-326507,Gewerbe,34,08.2025,8,21,0,17.6,0,0.791,0,4446.0,5054.666666666667,4241.0,2849.0
ZL-00579,KD-326507,Gewerbe,34,09.2025,9,22,0,15.0,50,0.799,0,2849.0,3987.6666666666665,3432.0,3680.0
ZL-00579,KD-326507,Gewerbe,34,10/2025,10,23,1,10.3,167,0.903,1,3680.0,3658.3333333333335,4102.0,8317.505043451922
ZL-00579,KD-326507,Gewerbe,34,11/2025,11,20,1,6.4,265,0.854,0,8317.505043451922,4948.835014483974,3823.0,3384.0
ZL-00579,KD-326507,Gewerbe,34,12/2025,12,23,2,3.2,345,1.002,1,3384.0,5127.168347817307,7057.0,3961.0
ZL-00580,KD-406063,Gewerbe,48,2024-01,1,23,1,1.4,390,0.923,0,,5850.752521725961,,6175.0
ZL-00580,KD-406063,Gewerbe,48,02.2024,2,21,0,2.0,375,1.282,0,6175.0,4779.5,,7.210 MWh
ZL-00580,KD-406063,Gewerbe,48,2024-03,3,21,0,7.2,245,1.204,0,7210.0,6692.5,,5744.0
ZL-00580,KD-406063,Gewerbe,48,04/2024,4,22,1,9.8,180,1.094,0,5744.0,6376.333333333333,,5617.0
ZL-00580,KD-406063,Gewerbe,48,05/2024,5,23,1,12.9,102,1.196,0,5617.0,6190.333333333333,,7077.0
ZL-00580,KD-406063,Gewerbe,48,2024-06,6,20,0,18.7,0,0.929,0,7077.0,6146.0,,5014.0
ZL-00580,KD-406063,Gewerbe,48,2024-07,7,23,0,15.4,40,0.88,0,5014.0,5902.666666666667,,4702.0
ZL-00580,KD-406063,Gewerbe,48,08/2024,8,22,0,19.1,0,0.911,1,4702.0,5597.666666666667,,3366.0
ZL-00580,KD-406063,Gewerbe,48,09.2024,9,21,0,,62,0.925,0,3366.0,4360.666666666667,,4439.0
ZL-00580,KD-406063,Gewerbe,48,10/2024,10,23,1,9.6,185,0.824,0,4439.0,4169.0,,4605.0
ZL-00580,KD-406063,Gewerbe,48,11.2024,11,21,1,6.4,265,0.962,0,4605.0,4136.666666666667,,5813.0
ZL-00580,KD-406063,Gewerbe,48,12/2024,12,22,2,2.7,358,,0,5813.0,4952.333333333333,,5794.0
ZL-00580,KD-406063,Gewerbe,48,2025-01,1,23,1,-0.2,430,,0,5794.0,5404.0,6175.0,5716.0
ZL-00580,KD-406063,Gewerbe,48,02/2025,2,20,0,-0.1,428,1.086,1,5716.0,5774.333333333333,7210.0,3526.0
ZL-00580,KD-406063,Gewerbe,48,03/2025,3,21,0,4.0,325,1.217,0,3526.0,5012.0,5744.0,6349.0
ZL-00580,KD-406063,Gewerbe,48,04/2025,4,22,1,12.7,108,0.969,0,6349.0,5197.0,5617.0,6040.0
ZL-00580,KD-406063,Gewerbe,48,2025-05,5,22,1,16.9,3,1.086,0,6040.0,5305.0,7077.0,5187.0
ZL-00580,KD-406063,Gewerbe,48,2025-06,6,21,0,17.0,0,0.945,0,5187.0,5858.666666666667,5014.0,5072.0
ZL-00580,KD-406063,Gewerbe,48,07.2025,7,23,0,16.9,3,0.915,0,5072.0,5433.0,4702.0,5463.0
ZL-00580,KD-406063,Gewerbe,48,08/2025,8,21,0,18.8,0,0.815,0,5463.0,5240.666666666667,3366.0,3594.0
ZL-00580,KD-406063,Gewerbe,48,09.2025,9,22,0,11.7,133,0.753,0,3594.0,4709.666666666667,4439.0,3739.0
ZL-00580,KD-406063,Gewerbe,48,10/2025,10,23,1,11.5,138,0.818,0,3739.0,4265.333333333333,4605.0,4.429 MWh
ZL-00580,KD-406063,Gewerbe,48,2025-11,11,20,1,4.5,312,0.881,0,4429.0,3920.6666666666665,5813.0,4827.0
ZL-00580,KD-406063,Gewerbe,48,12/2025,12,23,2,0.2,420,0.981,0,4827.0,4331.666666666667,5794.0,4709.0
ZL-00581,KD-864121,Gewerbekunde,36,2024-01,1,23,1,2.5,362,1.074,0,,4628.0,,6268.0
ZL-00581,KD-864121,Gewerbe,36,02/2024,2,21,0,1.8,380,1.18,0,6268.0,5547.5,,5030.0
ZL-00581,KD-864121,Gewerbe,36,2024-03,3,21,0,7.3,242,1.269,0,5030.0,5649.0,,5.582 MWh
ZL-00581,KD-864121,Gewerbe,36,04.2024,4,22,1,11.8,130,1.135,0,5582.0,5626.666666666667,,4266.0
ZL-00581,KD-864121,Gewerbe,36,05/2024,5,23,1,13.9,77,0.991,0,4266.0,4959.333333333333,,4642.0
ZL-00581,KD-864121,Gewerbe,36,06.2024,6,20,0,17.0,0,1.062,0,4642.0,4830.0,,5302.0
ZL-00581,KD-864121,Gewerbe,36,07.2024,7,23,0,20.6,0,0.946,0,5302.0,4736.666666666667,,4206.0
ZL-00581,KD-864121,Gewerbe,36,08/2024,8,22,0,18.2,0,0.79,0,4206.0,4716.666666666667,,4275.0
ZL-00581,KD-864121,Gewerbe,36,09.2024,9,21,0,16.7,8,0.856,0,4275.0,4594.333333333333,,3229.0
ZL-00581,KD-864121,Gewerbe,36,10/2024,10,23,1,8.0,225,0.924,0,3229.0,3903.3333333333335,,4287.0
ZL-00581,KD-864121,Gewerbe,36,2024-11,11,21,1,5.5,288,0.857,0,4287.0,3930.3333333333335,,4073.0
ZL-00581,KD-864121,Gewerbe,36,12.2024,12,22,2,2.3,368,0.955,0,4073.0,3863.0,,4915.0
ZL-00581,KD-864121,Gewerbekunde,36,2025-01,1,23,1,-0.8,445,1.081,0,4915.0,4425.0,6268.0,5857.0
ZL-00581,KD-864121,Gewerbe,36,02.2025,2,20,0,2.6,360,1.107,0,5857.0,4948.333333333333,5030.0,4285.0
ZL-00581,KD-864121,Gewerbe,36,2025-03,3,21,0,6.3,268,1.026,0,4285.0,5019.0,5582.0,5547.0
ZL-00581,KD-864121,Gewerbe,36,2025-04,4,22,1,8.9,202,1.318,0,5547.0,5229.666666666667,4266.0,6264.0
ZL-00581,KD-864121,Gewerbe,36,2025-05,5,22,1,12.8,105,1.027,0,6264.0,5365.333333333333,4642.0,5369.0
ZL-00581,KD-864121,Gewerbe,36,2025-06,6,21,0,15.7,33,,0,5369.0,5726.666666666667,5302.0,3964.0
ZL-00581,KD-864121,Gewerbe,36,2025-07,7,23,0,16.7,8,0.895,0,3964.0,5199.0,4206.0,4579.0
ZL-00581,KD-864121,Gewerbe,36,2025-08,8,21,0,21.4,0,0.861,0,4579.0,4637.333333333333,4275.0,3737.0
ZL-00581,KD-864121,Gewerbe,36,09.2025,9,22,0,14.7,58,,0,3737.0,4093.3333333333335,3229.0,4607.0
ZL-00581,KD-864121,GEWERBE,36,10/2025,10,23,1,9.0,200,0.784,0,4607.0,4307.666666666667,4287.0,4252.0
ZL-00581,KD-864121,Gewerbe,36,2025-11,11,20,1,5.8,280,1.025,0,4252.0,4198.666666666667,4073.0,4744.0
ZL-00581,KD-864121,Gewerbe,36,2025-12,12,23,2,2.4,365,0.885,0,4744.0,4534.333333333333,4915.0,4652.0
ZL-00582,KD-876665,Industrie,82,01.2024,1,23,1,-0.2,430,1.038,0,,4498.0,,6842.0
ZL-00582,KD-876665,Industrie,82,2024-02,2,21,0,1.5,388,1.19,0,6842.0,5793.0,,9837.0
ZL-00582,KD-876665,Industrie,82,03/2024,3,21,0,8.0,225,1.205,0,9837.0,8339.5,,10440.0
ZL-00582,KD-876665,Industrie,82,2024-04,4,22,1,8.2,220,0.906,0,10440.0,9039.666666666666,,6905.0
ZL-00582,KD-876665,Industrie,82,05.2024,5,23,1,13.1,98,1.069,0,6905.0,9060.666666666666,,7575.0
ZL-00582,KD-876665,Industrie,82,06.2024,6,20,0,,75,1.003,0,7575.0,8306.666666666666,,6460.0
